,Date,Ticker,Price,Sector,Total-Score,E-Score,S-Score,G-Score
318,2021-07-01,ACN,299.110595703125,Technology,11.31,0.55,4.98,5.78
319,2021-08-01,ACN,317.781494140625,Technology,11.31,0.55,4.98,5.78
320,2021-09-01,ACN,302.0699157714844,Technology,11.41,0.55,5.37,5.49
321,2021-10-01,ACN,338.7711486816406,Technology,11.41,0.55,5.37,5.49
322,2021-11-01,ACN,338.4605407714844,Technology,11.41,0.55,5.37,5.49
323,2021-12-01,ACN,392.58203125,Technology,11.41,0.55,5.37,5.49
324,2022-01-01,ACN,334.84295654296875,Technology,11.41,0.55,5.37,5.49
325,2022-02-01,ACN,300.04931640625,Technology,9.45,0.29,4.32,4.83
326,2022-03-01,ACN,320.1873779296875,Technology,9.45,0.29,4.32,4.83
327,2022-04-01,ACN,285.1806640625,Technology,9.45,0.29,4.32,4.83
328,2022-05-01,ACN,284.2205810546875,Technology,9.71,0.29,4.58,4.83
329,2022-06-01,ACN,264.4033508300781,Technology,9.71,0.29,4.58,4.83
330,2022-07-01,ACN,291.64837646484375,Technology,9.71,0.29,4.58,4.83
331,2022-08-01,ACN,275.6746520996094,Technology,9.71,0.29,4.58,4.83
332,2022-09-01,ACN,245.89578247070312,Technology,9.71,0.29,4.58,4.83
333,2022-10-01,ACN,271.31689453125,Technology,9.71,0.29,4.58,4.83
334,2022-11-01,ACN,288.8709411621094,Technology,9.71,0.29,4.58,4.83
335,2022-12-01,ACN,256.1470031738281,Technology,9.71,0.29,4.58,4.83
336,2023-01-01,ACN,267.86773681640625,Technology,9.71,0.29,4.58,4.83
337,2023-02-01,ACN,255.95135498046875,Technology,9.71,0.29,4.58,4.83
338,2023-03-01,ACN,275.47906494140625,Technology,9.71,0.29,4.58,4.83
339,2023-04-01,ACN,270.1585388183594,Technology,9.71,0.29,4.58,4.83
340,2023-05-01,ACN,296.0199890136719,Technology,9.71,0.29,4.58,4.83
341,2023-06-01,ACN,298.59393310546875,Technology,9.71,0.29,4.58,4.83
342,2023-07-01,ACN,306.1125183105469,Technology,9.71,0.29,4.58,4.83
343,2023-08-01,ACN,314.42938232421875,Technology,9.71,0.29,4.58,4.83
344,2023-09-01,ACN,298.25,Technology,9.84,0.82,4.61,4.41
345,2023-10-01,ACN,288.5190734863281,Technology,9.84,0.82,4.61,4.41
346,2023-11-01,ACN,324.8708801269531,Technology,9.84,0.82,4.61,4.41
347,2023-12-01,ACN,342.1998291015625,Technology,9.84,0.82,4.61,4.41
348,2024-01-01,ACN,354.847900390625,Technology,9.84,0.82,4.61,4.41
349,2024-02-01,ACN,366.81195068359375,Technology,9.84,0.82,4.61,4.41
350,2024-03-01,ACN,339.2408142089844,Technology,9.84,0.82,4.61,4.41
351,2024-04-01,ACN,294.5124816894531,Technology,9.84,0.82,4.61,4.41
352,2024-05-01,ACN,277.3581237792969,Technology,9.84,0.82,4.61,4.41
353,2024-06-01,ACN,298.109130859375,Technology,9.84,0.82,4.61,4.41
354,2024-07-01,ACN,324.8437194824219,Technology,9.84,0.82,4.61,4.41
355,2024-08-01,ACN,337.4492492675781,Technology,9.84,0.82,4.61,4.41
356,2024-09-01,ACN,348.82745361328125,Technology,9.84,0.82,4.61,4.41
357,2024-10-01,ACN,340.2814636230469,Technology,9.84,0.82,4.61,4.41
358,2024-11-01,ACN,359.0560302734375,Technology,11.91,2.06,6.81,3.05
359,2024-12-01,ACN,348.57281494140625,Technology,11.91,2.06,6.81,3.05
360,2020-01-01,ADBE,351.1400146484375,Technology,13.59,0.45,8.08,5.07
361,2020-02-01,ADBE,345.1199951171875,Technology,13.59,0.45,8.08,5.07
362,2020-03-01,ADBE,318.239990234375,Technology,13.59,0.45,8.08,5.07
363,2020-04-01,ADBE,353.6400146484375,Technology,13.59,0.45,8.08,5.07
364,2020-05-01,ADBE,386.6000061035156,Technology,13.59,0.45,8.08,5.07
365,2020-06-01,ADBE,435.30999755859375,Technology,13.59,0.45,8.08,5.07
366,2020-07-01,ADBE,444.32000732421875,Technology,13.59,0.45,8.08,5.07
367,2020-08-01,ADBE,513.3900146484375,Technology,13.59,0.45,8.08,5.07
368,2020-09-01,ADBE,490.42999267578125,Technology,13.59,0.45,8.08,5.07
369,2020-10-01,ADBE,447.1000061035156,Technology,13.32,0.45,7.93,4.94
370,2020-11-01,ADBE,478.4700012207031,Technology,13.32,0.45,7.93,4.94
371,2020-12-01,ADBE,500.1199951171875,Technology,13.32,0.45,7.93,4.94
372,2021-01-01,ADBE,458.7699890136719,Technology,10.98,0.48,5.65,4.84
373,2021-02-01,ADBE,459.6700134277344,Technology,10.88,0.48,5.65,4.74
374,2021-03-01,ADBE,475.3699951171875,Technology,10.88,0.48,5.65,4.74
375,2021-04-01,ADBE,508.3399963378906,Technology,10.88,0.48,5.65,4.74
376,2021-05-01,ADBE,504.5799865722656,Technology,10.88,0.48,5.65,4.74
377,2021-06-01,ADBE,585.6400146484375,Technology,10.88,0.48,5.65,4.74
378,2021-07-01,ADBE,621.6300048828125,Technology,10.88,0.48,5.65,4.74
379,2021-08-01,ADBE,663.7000122070312,Technology,10.88,0.48,5.65,4.74
380,2021-09-01,ADBE,575.719970703125,Technology,10.78,0.48,5.65,4.64
381,2021-10-01,ADBE,650.3599853515625,Technology,10.78,0.48,5.65,4.64
382,2021-11-01,ADBE,669.8499755859375,Technology,10.78,0.48,5.65,4.64
383,2021-12-01,ADBE,567.0599975585938,Technology,10.78,0.48,5.65,4.64
384,2022-01-01,ADBE,534.2999877929688,Technology,10.78,0.48,5.65,4.64
385,2022-02-01,ADBE,467.67999267578125,Technology,10.78,0.48,5.65,4.64
386,2022-03-01,ADBE,455.6199951171875,Technology,10.78,0.48,5.65,4.64
387,2022-04-01,ADBE,395.95001220703125,Technology,10.78,0.48,5.65,4.64
388,2022-05-01,ADBE,416.4800109863281,Technology,12.46,1.89,5.93,4.64
389,2022-06-01,ADBE,366.05999755859375,Technology,12.46,1.89,5.93,4.64
390,2022-07-01,ADBE,410.1199951171875,Technology,12.46,1.89,5.93,4.64
391,2022-08-01,ADBE,373.44000244140625,Technology,12.46,1.89,5.93,4.64
392,2022-09-01,ADBE,275.20001220703125,Technology,12.46,1.89,5.93,4.64
393,2022-10-01,ADBE,318.5,Technology,12.46,1.89,5.93,4.64
394,2022-11-01,ADBE,344.92999267578125,Technology,12.46,1.89,5.93,4.64
395,2022-12-01,ADBE,336.5299987792969,Technology,12.46,1.89,5.93,4.64
396,2023-01-01,ADBE,370.3399963378906,Technology,12.46,1.89,5.93,4.64
397,2023-02-01,ADBE,323.95001220703125,Technology,12.46,1.89,5.93,4.64
398,2023-03-01,ADBE,385.3699951171875,Technology,12.46,1.89,5.93,4.64
399,2023-04-01,ADBE,377.55999755859375,Technology,12.46,1.89,5.93,4.64
400,2023-05-01,ADBE,417.7900085449219,Technology,12.46,1.89,5.93,4.64
401,2023-06-01,ADBE,488.989990234375,Technology,12.46,1.89,5.93,4.64
402,2023-07-01,ADBE,546.1699829101562,Technology,12.46,1.89,5.93,4.64
403,2023-08-01,ADBE,559.3400268554688,Technology,12.46,1.89,5.93,4.64
404,2023-09-01,ADBE,509.8999938964844,Technology,13.08,1.94,5.99,5.15
405,2023-10-01,ADBE,532.0599975585938,Technology,13.08,1.94,5.99,5.15
406,2023-11-01,ADBE,611.010009765625,Technology,13.08,1.94,5.99,5.15
407,2023-12-01,ADBE,596.5999755859375,Technology,13.08,1.94,5.99,5.15
408,2024-01-01,ADBE,617.780029296875,Technology,13.08,1.94,5.99,5.15
409,2024-02-01,ADBE,560.280029296875,Technology,13.08,1.94,5.99,5.15
410,2024-03-01,ADBE,504.6000061035156,Technology,13.08,1.94,5.99,5.15
411,2024-04-01,ADBE,462.8299865722656,Technology,13.08,1.94,5.99,5.15
412,2024-05-01,ADBE,444.760009765625,Technology,13.08,1.94,5.99,5.15
413,2024-06-01,ADBE,555.5399780273438,Technology,13.08,1.94,5.99,5.15
414,2024-07-01,ADBE,551.6500244140625,Technology,13.08,1.94,5.99,5.15
415,2024-08-01,ADBE,574.4099731445312,Technology,13.08,1.94,5.99,5.15
416,2024-09-01,ADBE,517.780029296875,Technology,13.08,1.94,5.99,5.15
417,2024-10-01,ADBE,478.0799865722656,Technology,14.06,1.69,7.23,5.14
418,2024-11-01,ADBE,515.9299926757812,Technology,14.06,1.69,7.23,5.14
419,2024-12-01,ADBE,444.67999267578125,Technology,14.06,1.69,7.23,5.14
420,2020-01-01,ADI,99.73119354248047,Technology,25.91,10.51,7.65,7.76
421,2020-02-01,ADI,99.09507751464844,Technology,25.91,10.51,7.65,7.76
422,2020-03-01,ADI,81.90827941894531,Technology,25.91,10.51,7.65,7.76
423,2020-04-01,ADI,100.13549041748047,Technology,25.91,10.51,7.65,7.76
424,2020-05-01,ADI,103.19618225097656,Technology,25.91,10.51,7.65,7.76
425,2020-06-01,ADI,112.65847778320312,Technology,25.91,10.51,7.65,7.76
426,2020-07-01,ADI,105.50251007080078,Technology,26.14,10.93,7.65,7.57
427,2020-08-01,ADI,107.3672866821289,Technology,26.14,10.93,7.65,7.57
428,2020-09-01,ADI,107.79325103759766,Technology,26.14,10.93,7.65,7.57
429,2020-10-01,ADI,109.44606018066406,Technology,26.17,10.93,7.65,7.59
430,2020-11-01,ADI,128.42112731933594,Technology,26.17,10.93,7.65,7.59
431,2020-12-01,ADI,136.408203125,Technology,26.17,10.93,7.65,7.59
432,2021-01-01,ADI,136.6411590576172,Technology,26.17,10.93,7.65,7.59
433,2021-02-01,ADI,144.51519775390625,Technology,25.75,10.97,7.53,7.24
434,2021-03-01,ADI,144.4450225830078,Technology,25.75,10.97,7.53,7.24
435,2021-04-01,ADI,142.65672302246094,Technology,25.75,10.97,7.53,7.24
436,2021-05-01,ADI,153.3121795654297,Technology,25.54,10.97,7.53,7.03
437,2021-06-01,ADI,161.03176879882812,Technology,25.54,10.97,7.53,7.03
438,2021-07-01,ADI,156.59812927246094,Technology,25.54,10.97,7.53,7.03
439,2021-08-01,ADI,152.4170684814453,Technology,25.54,10.97,7.53,7.03
440,2021-09-01,ADI,157.316162109375,Technology,23.82,9.25,7.53,7.03
441,2021-10-01,ADI,162.96144104003906,Technology,23.82,9.25,7.53,7.03
442,2021-11-01,ADI,169.31118774414062,Technology,23.82,9.25,7.53,7.03
443,2021-12-01,ADI,165.1030731201172,Technology,23.82,9.25,7.53,7.03
444,2022-01-01,ADI,154.6090850830078,Technology,23.82,9.25,7.53,7.03
445,2022-02-01,ADI,151.13916015625,Technology,23.82,9.25,7.53,7.03
446,2022-03-01,ADI,156.5100860595703,Technology,23.82,9.25,7.53,7.03
447,2022-04-01,ADI,146.27696228027344,Technology,23.82,9.25,7.53,7.03
448,2022-05-01,ADI,159.5610809326172,Technology,23.78,10.13,7.74,5.9
449,2022-06-01,ADI,139.06654357910156,Technology,23.78,10.13,7.74,5.9
450,2022-07-01,ADI,163.69281005859375,Technology,23.78,10.13,7.74,5.9
451,2022-08-01,ADI,144.24501037597656,Technology,23.78,10.13,7.74,5.9
452,2022-09-01,ADI,133.2794189453125,Technology,23.78,10.13,7.74,5.9
453,2022-10-01,ADI,136.41676330566406,Technology,23.78,10.13,7.74,5.9
454,2022-11-01,ADI,164.43280029296875,Technology,23.78,10.13,7.74,5.9
455,2022-12-01,ADI,156.8955535888672,Technology,23.78,10.13,7.74,5.9
456,2023-01-01,ADI,164.7421112060547,Technology,23.78,10.13,7.74,5.9
457,2023-02-01,ADI,176.271240234375,Technology,23.78,10.13,7.74,5.9
458,2023-03-01,ADI,190.3635711669922,Technology,23.78,10.13,7.74,5.9
459,2023-04-01,ADI,173.62640380859375,Technology,23.78,10.13,7.74,5.9
460,2023-05-01,ADI,171.51254272460938,Technology,23.78,10.13,7.74,5.9
461,2023-06-01,ADI,188.03738403320312,Technology,23.78,10.13,7.74,5.9
462,2023-07-01,ADI,193.51573181152344,Technology,23.78,10.13,7.74,5.9
463,2023-08-01,ADI,176.30076599121094,Technology,23.78,10.13,7.74,5.9
464,2023-09-01,ADI,169.81240844726562,Technology,22.92,9.27,6.68,6.98
465,2023-10-01,ADI,153.3130645751953,Technology,22.92,9.27,6.68,6.98
466,2023-11-01,ADI,178.69796752929688,Technology,22.92,9.27,6.68,6.98
467,2023-12-01,ADI,193.49037170410156,Technology,22.92,9.27,6.68,6.98
468,2024-01-01,ADI,188.3319091796875,Technology,22.92,9.27,6.68,6.98
469,2024-02-01,ADI,187.80320739746094,Technology,22.92,9.27,6.68,6.98
470,2024-03-01,ADI,193.648193359375,Technology,22.92,9.27,6.68,6.98
471,2024-04-01,ADI,197.3346710205078,Technology,22.92,9.27,6.68,6.98
472,2024-05-01,ADI,230.6614990234375,Technology,22.92,9.27,6.68,6.98
473,2024-06-01,ADI,224.53318786621094,Technology,22.92,9.27,6.68,6.98
474,2024-07-01,ADI,228.50759887695312,Technology,22.92,9.27,6.68,6.98
475,2024-08-01,ADI,231.92465209960938,Technology,22.92,9.27,6.68,6.98
476,2024-09-01,ADI,227.31263732910156,Technology,22.92,9.27,6.68,6.98
477,2024-10-01,ADI,221.2068634033203,Technology,18.28,6.47,6.51,5.3
478,2024-11-01,ADI,216.1900177001953,Technology,18.28,6.47,6.51,5.3
479,2024-12-01,ADI,210.647705078125,Technology,18.14,6.47,6.21,5.46
480,2020-01-01,ADM,38.7004508972168,Consumer Defensive,35.39,15.92,13.59,5.88
481,2020-02-01,ADM,32.553001403808594,Consumer Defensive,35.39,15.92,13.59,5.88
482,2020-03-01,ADM,30.656679153442383,Consumer Defensive,35.39,15.92,13.59,5.88
483,2020-04-01,ADM,32.36466598510742,Consumer Defensive,35.39,15.92,13.59,5.88
484,2020-05-01,ADM,34.255645751953125,Consumer Defensive,35.39,15.92,13.59,5.88
485,2020-06-01,ADM,35.12298583984375,Consumer Defensive,35.39,15.92,13.59,5.88
486,2020-07-01,ADM,37.70220184326172,Consumer Defensive,34.24,15.78,13.37,5.08
487,2020-08-01,ADM,39.401119232177734,Consumer Defensive,34.13,15.91,13.45,4.77
488,2020-09-01,ADM,41.25860595703125,Consumer Defensive,34.13,15.91,13.45,4.77
489,2020-10-01,ADM,41.0367431640625,Consumer Defensive,34.16,15.91,13.45,4.8
490,2020-11-01,ADM,44.16952133178711,Consumer Defensive,34.16,15.91,13.45,4.8
491,2020-12-01,ADM,45.0609016418457,Consumer Defensive,34.16,15.91,13.45,4.8
492,2021-01-01,ADM,44.70335006713867,Consumer Defensive,34.16,15.91,13.45,4.8
493,2021-02-01,ADM,50.576194763183594,Consumer Defensive,34.16,15.91,13.45,4.8
494,2021-03-01,ADM,51.30779266357422,Consumer Defensive,34.23,15.91,13.51,4.8
495,2021-04-01,ADM,56.82563781738281,Consumer Defensive,34.23,15.91,13.51,4.8
496,2021-05-01,ADM,59.88608932495117,Consumer Defensive,34.23,15.91,13.51,4.8
497,2021-06-01,ADM,54.84832000732422,Consumer Defensive,34.23,15.91,13.51,4.8
498,2021-07-01,ADM,54.051841735839844,Consumer Defensive,34.23,15.91,13.51,4.8
499,2021-08-01,ADM,54.30527114868164,Consumer Defensive,34.23,15.91,13.51,4.8
500,2021-09-01,ADM,54.636837005615234,Consumer Defensive,34.48,15.91,13.51,5.06
501,2021-10-01,ADM,58.48809051513672,Consumer Defensive,34.48,15.91,13.51,5.06
502,2021-11-01,ADM,56.639854431152344,Consumer Defensive,34.48,15.91,13.51,5.06
503,2021-12-01,ADM,61.88013458251953,Consumer Defensive,34.48,15.91,13.51,5.06
504,2022-01-01,ADM,68.66415405273438,Consumer Defensive,34.48,15.91,13.51,5.06
505,2022-02-01,ADM,71.82270050048828,Consumer Defensive,36.42,18.23,13.16,5.04
506,2022-03-01,ADM,83.07390594482422,Consumer Defensive,36.42,18.23,13.16,5.04
507,2022-04-01,ADM,82.42963409423828,Consumer Defensive,36.42,18.23,13.16,5.04
508,2022-05-01,ADM,83.58931732177734,Consumer Defensive,36.4,18.23,13.16,5.01
509,2022-06-01,ADM,71.75105285644531,Consumer Defensive,36.4,18.23,13.16,5.01
510,2022-07-01,ADM,76.5313720703125,Consumer Defensive,36.4,18.23,13.16,5.01
511,2022-08-01,ADM,81.26546478271484,Consumer Defensive,36.4,18.23,13.16,5.01
512,2022-09-01,ADM,74.73330688476562,Consumer Defensive,36.4,18.23,13.16,5.01
513,2022-10-01,ADM,90.08870697021484,Consumer Defensive,36.4,18.23,13.16,5.01
514,2022-11-01,ADM,90.57176971435547,Consumer Defensive,36.4,18.23,13.16,5.01
515,2022-12-01,ADM,86.61968231201172,Consumer Defensive,36.4,18.23,13.16,5.01
516,2023-01-01,ADM,77.29069519042969,Consumer Defensive,36.4,18.23,13.16,5.01
517,2023-02-01,ADM,74.2587661743164,Consumer Defensive,36.4,18.23,13.16,5.01
518,2023-03-01,ADM,74.72152709960938,Consumer Defensive,36.4,18.23,13.16,5.01
519,2023-04-01,ADM,73.23947143554688,Consumer Defensive,36.4,18.23,13.16,5.01
520,2023-05-01,ADM,66.27010345458984,Consumer Defensive,36.4,18.23,13.16,5.01
521,2023-06-01,ADM,71.29751586914062,Consumer Defensive,36.4,18.23,13.16,5.01
522,2023-07-01,ADM,80.16724395751953,Consumer Defensive,36.4,18.23,13.16,5.01
523,2023-08-01,ADM,74.8265380859375,Consumer Defensive,36.4,18.23,13.16,5.01
524,2023-09-01,ADM,71.54444885253906,Consumer Defensive,31.79,16.64,10.15,5.01
525,2023-10-01,ADM,67.89227294921875,Consumer Defensive,31.79,16.64,10.15,5.01
526,2023-11-01,ADM,69.94129943847656,Consumer Defensive,31.79,16.64,10.15,5.01
527,2023-12-01,ADM,68.93358612060547,Consumer Defensive,31.79,16.64,10.15,5.01
528,2024-01-01,ADM,53.050804138183594,Consumer Defensive,31.79,16.64,10.15,5.01
529,2024-02-01,ADM,50.693199157714844,Consumer Defensive,31.79,16.64,10.15,5.01
530,2024-03-01,ADM,60.518768310546875,Consumer Defensive,31.79,16.64,10.15,5.01
531,2024-04-01,ADM,56.5201530456543,Consumer Defensive,31.79,16.64,10.15,5.01
532,2024-05-01,ADM,60.162261962890625,Consumer Defensive,31.79,16.64,10.15,5.01
533,2024-06-01,ADM,58.720951080322266,Consumer Defensive,31.79,16.64,10.15,5.01
534,2024-07-01,ADM,60.236328125,Consumer Defensive,31.79,16.64,10.15,5.01
535,2024-08-01,ADM,59.24550247192383,Consumer Defensive,31.79,16.64,10.15,5.01
536,2024-09-01,ADM,58.52716827392578,Consumer Defensive,31.79,16.64,10.15,5.01
537,2024-10-01,ADM,54.089134216308594,Consumer Defensive,31.79,16.64,10.15,5.01
538,2024-11-01,ADM,53.49151611328125,Consumer Defensive,31.26,17.02,10.38,3.86
539,2024-12-01,ADM,49.96110153198242,Consumer Defensive,31.26,17.02,10.38,3.86
540,2020-01-01,ADP,153.35128784179688,Technology,14.81,0.07,8.3,6.44
541,2020-02-01,ADP,138.45364379882812,Technology,14.81,0.07,8.3,6.44
542,2020-03-01,ADP,122.2944564819336,Technology,14.52,0.07,8.3,6.15
543,2020-04-01,ADP,132.06288146972656,Technology,14.52,0.07,8.3,6.15
544,2020-05-01,ADP,131.88282775878906,Technology,14.52,0.07,8.3,6.15
545,2020-06-01,ADP,134.04347229003906,Technology,14.52,0.07,8.3,6.15
546,2020-07-01,ADP,120.35885620117188,Technology,12.4,0.07,6.67,5.66
547,2020-08-01,ADP,125.95525360107422,Technology,12.4,0.07,6.67,5.66
548,2020-09-01,ADP,126.31746673583984,Technology,12.4,0.07,6.67,5.66
549,2020-10-01,ADP,143.99794006347656,Technology,12.82,0.07,7.07,5.68
550,2020-11-01,ADP,158.5108184814453,Technology,12.82,0.07,7.07,5.68
551,2020-12-01,ADP,160.625732421875,Technology,12.82,0.07,7.07,5.68
552,2021-01-01,ADP,151.33468627929688,Technology,12.82,0.07,7.07,5.68
553,2021-02-01,ADP,159.4916534423828,Technology,12.82,0.07,7.07,5.68
554,2021-03-01,ADP,172.73529052734375,Technology,12.58,0.07,7.07,5.44
555,2021-04-01,ADP,172.2587432861328,Technology,12.58,0.07,7.07,5.44
556,2021-05-01,ADP,180.5773468017578,Technology,12.58,0.07,7.07,5.44
557,2021-06-01,ADP,182.9724884033203,Technology,12.58,0.07,7.07,5.44
558,2021-07-01,ADP,194.0255889892578,Technology,12.58,0.07,7.07,5.44
559,2021-08-01,ADP,193.4794921875,Technology,12.58,0.07,7.07,5.44
560,2021-09-01,ADP,185.0384063720703,Technology,13.68,1.07,7.18,5.44
561,2021-10-01,ADP,208.72573852539062,Technology,13.68,1.07,7.18,5.44
562,2021-11-01,ADP,214.6763153076172,Technology,13.68,1.07,7.18,5.44
563,2021-12-01,ADP,229.26451110839844,Technology,13.68,1.07,7.18,5.44
564,2022-01-01,ADP,192.5469207763672,Technology,13.68,1.07,7.18,5.44
565,2022-02-01,ADP,190.93121337890625,Technology,14.18,1.07,7.18,5.94
566,2022-03-01,ADP,212.50482177734375,Technology,14.18,1.07,7.18,5.94
567,2022-04-01,ADP,204.77890014648438,Technology,14.18,1.07,7.18,5.94
568,2022-05-01,ADP,209.2465362548828,Technology,13.97,1.07,6.96,5.94
569,2022-06-01,ADP,197.13885498046875,Technology,13.97,1.07,6.96,5.94
570,2022-07-01,ADP,227.38482666015625,Technology,13.97,1.07,6.96,5.94
571,2022-08-01,ADP,230.48744201660156,Technology,13.97,1.07,6.96,5.94
572,2022-09-01,ADP,213.30531311035156,Technology,13.97,1.07,6.96,5.94
573,2022-10-01,ADP,228.91671752929688,Technology,13.97,1.07,6.96,5.94
574,2022-11-01,ADP,250.16989135742188,Technology,13.97,1.07,6.96,5.94
575,2022-12-01,ADP,226.22689819335938,Technology,13.97,1.07,6.96,5.94
576,2023-01-01,ADP,214.9033966064453,Technology,13.97,1.07,6.96,5.94
577,2023-02-01,ADP,209.20272827148438,Technology,13.97,1.07,6.96,5.94
578,2023-03-01,ADP,211.8769989013672,Technology,13.97,1.07,6.96,5.94
579,2023-04-01,ADP,210.55978393554688,Technology,13.97,1.07,6.96,5.94
580,2023-05-01,ADP,200.02223205566406,Technology,13.97,1.07,6.96,5.94
581,2023-06-01,ADP,210.3587646484375,Technology,13.97,1.07,6.96,5.94
582,2023-07-01,ADP,238.02450561523438,Technology,13.97,1.07,6.96,5.94
583,2023-08-01,ADP,245.0999755859375,Technology,13.97,1.07,6.96,5.94
584,2023-09-01,ADP,231.59400939941406,Technology,13.82,2.8,5.54,5.49
585,2023-10-01,ADP,211.1204071044922,Technology,13.82,2.8,5.54,5.49
586,2023-11-01,ADP,222.4397430419922,Technology,13.82,2.8,5.54,5.49
587,2023-12-01,ADP,225.39051818847656,Technology,13.82,2.8,5.54,5.49
588,2024-01-01,ADP,239.22515869140625,Technology,13.82,2.8,5.54,5.49
589,2024-02-01,ADP,244.4324951171875,Technology,13.82,2.8,5.54,5.49
590,2024-03-01,ADP,243.0795440673828,Technology,13.82,2.8,5.54,5.49
591,2024-04-01,ADP,236.7989044189453,Technology,13.82,2.8,5.54,5.49
592,2024-05-01,ADP,239.76515197753906,Technology,13.82,2.8,5.54,5.49
593,2024-06-01,ADP,233.66627502441406,Technology,13.82,2.8,5.54,5.49
594,2024-07-01,ADP,258.5745544433594,Technology,13.82,2.8,5.54,5.49
595,2024-08-01,ADP,271.65985107421875,Technology,13.82,2.8,5.54,5.49
596,2024-09-01,ADP,272.46728515625,Technology,13.82,2.8,5.54,5.49
597,2024-10-01,ADP,286.223876953125,Technology,15.12,4.01,7.37,3.74
598,2024-11-01,ADP,303.7294006347656,Technology,15.12,4.01,7.37,3.74
599,2024-12-01,ADP,289.677490234375,Technology,15.12,4.01,7.37,3.74
600,2020-01-01,ADSK,196.85000610351562,Technology,19.63,1.28,12.77,5.57
601,2020-02-01,ADSK,190.8800048828125,Technology,19.63,1.28,12.77,5.57
602,2020-03-01,ADSK,156.10000610351562,Technology,19.63,1.28,12.77,5.57
603,2020-04-01,ADSK,187.1300048828125,Technology,19.63,1.28,12.77,5.57
604,2020-05-01,ADSK,210.3800048828125,Technology,19.63,1.28,12.77,5.57
605,2020-06-01,ADSK,239.19000244140625,Technology,19.63,1.28,12.77,5.57
606,2020-07-01,ADSK,236.42999267578125,Technology,19.41,1.28,12.77,5.35
607,2020-08-01,ADSK,245.6999969482422,Technology,19.41,1.28,12.77,5.35
608,2020-09-01,ADSK,231.00999450683594,Technology,19.41,1.28,12.77,5.35
609,2020-10-01,ADSK,235.5399932861328,Technology,19.43,1.28,12.77,5.37
610,2020-11-01,ADSK,280.2300109863281,Technology,19.43,1.28,12.77,5.37
611,2020-12-01,ADSK,305.3399963378906,Technology,19.43,1.28,12.77,5.37
612,2021-01-01,ADSK,277.42999267578125,Technology,15.34,1.37,9.22,4.76
613,2021-02-01,ADSK,276.0,Technology,15.34,1.37,9.22,4.76
614,2021-03-01,ADSK,277.1499938964844,Technology,15.34,1.37,9.22,4.76
615,2021-04-01,ADSK,291.9100036621094,Technology,15.34,1.37,9.22,4.76
616,2021-05-01,ADSK,285.8599853515625,Technology,15.34,1.37,9.22,4.76
617,2021-06-01,ADSK,291.8999938964844,Technology,15.34,1.37,9.22,4.76
618,2021-07-01,ADSK,321.1300048828125,Technology,15.34,1.37,9.22,4.76
619,2021-08-01,ADSK,310.0899963378906,Technology,15.34,1.37,9.22,4.76
620,2021-09-01,ADSK,285.1700134277344,Technology,15.45,1.37,9.22,4.87
621,2021-10-01,ADSK,317.6099853515625,Technology,15.45,1.37,9.22,4.87
622,2021-11-01,ADSK,254.19000244140625,Technology,15.45,1.37,9.22,4.87
623,2021-12-01,ADSK,281.19000244140625,Technology,15.45,1.37,9.22,4.87
624,2022-01-01,ADSK,249.7899932861328,Technology,15.45,1.37,9.22,4.87
625,2022-02-01,ADSK,220.22999572753906,Technology,15.45,1.37,9.22,4.87
626,2022-03-01,ADSK,214.35000610351562,Technology,15.45,1.37,9.22,4.87
627,2022-04-01,ADSK,189.27999877929688,Technology,15.45,1.37,9.22,4.87
628,2022-05-01,ADSK,207.75,Technology,16.07,3.41,8.19,4.47
629,2022-06-01,ADSK,171.9600067138672,Technology,16.07,3.41,8.19,4.47
630,2022-07-01,ADSK,216.32000732421875,Technology,16.07,3.41,8.19,4.47
